,Record ID,Company name,Index,Website URL,State/Region,City,Country/Region,Industry,Description,Phone Number,inv_inds
1539,9060028011,Polaris Partners,1514686,polarispartners.com,Massachusetts,Boston,United States,Venture Capital & Private Equity,Polaris Partners is an investment firm that has partnered with entrepreneurs in the fields of healthcare and technology.,8007773874,;Legal;Education;User Support;Web Services;Supply Chain;Pet Care;Biotechnology;Information Technology;Pharmaceuticals;Service Industry;Enterprise Software;Automotive;LegalTech;Human Resources;Health;Men's Products;Consulting;Software;Cybersecurity;Mental Health;Sustainablility;Life Sciences;DeepTech;Manufacturing;Consumer Durables;Accounting
1540,9059212580,ARCH Venture Partners,285668086,archventure.com,Illinois,Chicago,United States,Financial Services,"ARCH Venture Partners provides seed / early stage venture capital for technology firms in information technology, life sciences, and physical sciences",7733806600,;Health;Life Sciences;Product Management;Agriculture and Farming;DeepTech;Biotechnology;User Support;Software;Manufacturing;Information Technology;Pharmaceuticals;Software Development;Mental Health
1541,9059212544,Bowery Capital,1616248,bowerycap.com,New York,New York,United States,Venture Capital & Private Equity,We are early-stage venture capital investors focused on helping our founders build the next generation of B2B market leaders.,2124024600,;Transportation;Commerce;User Support;Productivity Tools;Supply Chain;Construction;Information Technology;Boating and Marine;Enterprise Software;Marketing;Family;Human Resources;Health;Raw Materials;Software;E-Commerce;Cybersecurity;FinTech;DeepTech;Database Management;AgTech;Restaurants;Consumer Durables
1542,9059194231,Pitango Venture Capital,223169966,pitango.com,Tel Aviv District,Herzliya,Israel,Venture Capital & Private Equity,"8 billion under management. Pitango is focused on seed, expansion and late stage companies in core technologies, consumer, and Life Sciences.",,;Streaming Platforms;Industrial Engineering and Automation;Transportation;Legal;Education;HealthTech;User Support;Productivity Tools;Insurance;Web Services;Biotechnology;IoT;Information Technology;Pharmaceuticals;Service Industry;Enterprise Software;LegalTech;Marketing;Real Estate;Public Relations;Arts and Entertainment;Health;Consulting;Software;Social Media;E-Commerce;Hardware;Cybersecurity;Travel and Tourism;FinTech;Life Sciences;Home and Garden;DeepTech;Database Management;Manufacturing;Consumer Durables
1543,9059184792,Blumberg Capital,1518800,blumbergcapital.com,California,San Francisco,United States,Management Consulting,Blumberg Capital is an early-stage venture capital firm specializing in leading Seed & Series A rounds and partnering with founders from inception to exit. Learn more.,4159055000,;Industrial Engineering and Automation;Transportation;Crowdsourcing;Employment;Education;Productivity Tools;Insurance;Supply Chain;Web Services;Biotechnology;IoT;Information Technology;Pharmaceuticals;Boating and Marine;Enterprise Software;Delivery Services;Marketing;Real Estate;Human Resources;Health;Arts and Entertainment;Software;Social Media;E-Commerce;Hardware;Cybersecurity;Extended Reality;Franchise;FinTech;DeepTech;Telecommunications;Database Management
1544,9059184755,Unusual Ventures,150131714,unusual.vc,California,Menlo Park,United States,,Unusual Ventures is raising the bar for what founders should expect from their venture investors and enabling startups with the support they need to be successful.,650.434.0930,;Transportation;Education;Productivity Tools;Web Services;Information Technology;Software Development;Outsourcing;Enterprise Software;Delivery Services;Real Estate;Family;Health;Arts and Entertainment;Crypto;Multimedia and Graphics Software;Software;Social Media;E-Commerce;Hardware;Cybersecurity;Events;FinTech;Product Management;DeepTech;Telecommunications;Database Management;Sales;Business Development
1545,9060154223,Tribe Capital,163289331,tribecap.co,California,San Francisco,United States,,We are a $1.3B+ AUM venture capital firm focused on using product and data science to engineer N-of-1 companies and investments., +1 616-610-7840,;Streaming Platforms;Crowdfunding;Transportation;Commerce;Legal;Employment;Education;Government and Military;Clothing and Apparel;Productivity Tools;Web Services;Supply Chain;Retail Investing Products;Aerospace;Biotechnology;Payment Card Industry (PCI);Information Technology;Pharmaceuticals;Boating and Marine;Service Industry;Enterprise Software;LegalTech;Delivery Services;Marketing;Alcohol;Human Resources;Health;Arts and Entertainment;Crypto;Multimedia and Graphics Software;Fraud Detection;Consulting;Software;Social Media;Energy;Design;E-Commerce;Hardware;Cybersecurity;3D Printing;Sustainablility;FinTech;Life Sciences;Home and Garden;Telecommunications;DeepTech;Sales;Manufacturing;Restaurants;Consumer Durables;Accounting
1546,9060123529,Founders Fund,1695405,foundersfund.com,California,San Francisco,United States,Financial Services,Founders Fund is a San Francisco-based venture capital firm., +1 415-230-5800,;Streaming Platforms;Industrial Engineering and Automation;Transportation;Employment;Education;HealthTech;Government and Military;InsurTech;Clothing and Apparel;Productivity Tools;Supply Chain;Web Services;Retail Investing Products;Biotechnology;Aerospace;IoT;Construction;Information Technology;Pharmaceuticals;Software Development;Enterprise Software;Automotive;Delivery Services;Marketing;Real Estate;Human Resources;Health;Arts and Entertainment;Crypto;Multimedia and Graphics Software;Physical Storage;Engineering;Software;Social Media;Design;Energy;E-Commerce;Hardware;Cybersecurity;3D Printing;Travel and Tourism;FinTech;Life Sciences;Home and Garden;DeepTech;Telecommunications;Manufacturing;Business Development;AgTech;Consumer Durables
1547,9060123512,Scale Venture Partners,1516140,scalevp.com,California,Foster City,United States,Financial Services,Scale Venture Partners is an early-stage venture capital firm that typically leads Series A or Series B rounds., +1 650-378-6029,;Industrial Engineering and Automation;Employment;Location Based Services;InsurTech;Productivity Tools;Supply Chain;Web Services;Biotechnology;IoT;Construction;Information Technology;Pharmaceuticals;Software Development;Service Industry;Enterprise Software;Real Estate;Human Resources;Health;Physical Storage;Multimedia and Graphics Software;Fraud Detection;Consulting;Software;E-Commerce;Hardware;Cybersecurity;Extended Reality;FinTech;DeepTech;Telecommunications;Database Management
1548,9060081844,8VC,283574802,8vc.com,Texas,Austin,United States,,8VC seeks to partner with top founders and entrepreneurs to build lasting technology platforms and create long-term economic and societal value.,,;Streaming Platforms;Industrial Engineering and Automation;Transportation;User Support;Government and Military;InsurTech;Productivity Tools;Insurance;Women's Products;Supply Chain;Web Services;Pet Care;Aerospace;Biotechnology;IoT;Construction;Information Technology;Pharmaceuticals;Software Development;Enterprise Software;Automotive;Delivery Services;Marketing;Real Estate;Family;Human Resources;Health;Arts and Entertainment;Physical Storage;Raw Materials;Multimedia and Graphics Software;Crypto;Software;Design;Social Media;E-Commerce;Hardware;Cybersecurity;Extended Reality;3D Printing;Travel and Tourism;Life Sciences;FinTech;Home and Garden;Telecommunications;DeepTech;Database Management;Sales;Manufacturing;Business Development
1549,9060068511,Emergence,1514404,emcap.com,California,San Mateo,United States,Venture Capital & Private Equity,Emergence is the leading venture capital firm focused on early-stage enterprise software companies.,6505733100,
1550,9060012645,Katapult Accelerator,123929036,katapultaccelerator.com,Oslo,Oslo,Norway,,"Accelerating people, companies and capital towards impact. We offer investment opportunities and deliver accelerator programs to startups.", +47 925 64 866,
1551,9059996086,Nexus Venture Partners,1515896,nexusvp.com,California,Menlo Park,United States,Venture Capital & Private Equity,VC firm partnering with extraordinary entrepreneurs building product-first companies in India and the US.,6505610753,;Transportation;Employment;Education;Agriculture and Farming;User Support;InsurTech;Productivity Tools;Insurance;Women's Products;Web Services;Supply Chain;Retail Investing Products;Construction;Information Technology;Software Development;Automotive;Enterprise Software;Delivery Services;Marketing;Human Resources;Health;Arts and Entertainment;Fraud Detection;Crypto;Software;Social Media;E-Commerce;Hardware;Cybersecurity;Travel and Tourism;FinTech;DeepTech;Database Management;Sales;Manufacturing;Business Development;Consumer Durables
1552,9059194250,Gemspring Capital,2171203,gemspring.com,Connecticut,Westport,United States,,Gemspring provides flexible capital solutions to lower middle market companies headquartered primarily in the United States and Canada. We partner with industry leaders with growth potential that will benefit from our support and expertise.,(203) 842-8886,;Marketing;Real Estate;Transportation;Home and Garden;Software;Manufacturing;Construction;Information Technology
1553,9059194208,Volition Capital,1543872,volitioncapital.com,Massachusetts,Boston,United States,Financial Services,"We invest in a small number of founder-owned, capital-efficient businesses that aspire to lead their markets and have the proven chops to get there.", +1 617-830-2100,;Commerce;Transportation;User Support;Supply Chain;Web Services;Waste Management;IoT;Information Technology;Pharmaceuticals;Delivery Services;Real Estate;Health;Software;E-Commerce;Cybersecurity;Mental Health;Sustainablility;Travel and Tourism;Telecommunications;Database Management;Consumer Durables
1554,9060102466,Draper University,1714329,draperuniversity.com,California,San Mateo,United States,Higher Education,"Draper University, also known as Draper University of Heroes is a private, for-profit school located in San Mateo, California.",9256873483,
1555,9060081944,ShareWithU,1666876,sharewithu.com,Beijing,Beijing,China,Computer Software,"ShareWithU was co-founded in 2009 by Marvin Ying Mao, an alumnus of the University of Pennsylvania's Wharton School of Business and Kate Wei, a serial entrepreneur and MBA graduate from Southern Methodist University. In September of 2010, while still pursuing his MBA, Mao raised SWU's Series A financing of $2 million, led by BlueRun Ventures. 

Mao formed ShareWithU with the vision of enabling elite Chinese students to gain access to the global education markets using the collective experience of past students. Prior to ShareWithU, Mao, a serial entrepreneur, was the co-founder and board director of MMIM Technologies (brand name PICA), the premiere mobile instant messaging and mobile social network service operator in Greater China. Prior to MMIM, Mao joined early stage company Netease.com, one of the first NASDAQ listed internet companies from China. ShareWithU is headquartered in Beijing with offices in Shanghai, Shenzhen and San Francisco, with more offices to open in major cities in China.", +86 10 5697 3666,
1556,9060092678,Technium,1710690,technium.com,Illinois,Chicago,United States,Computer Software,Read more about us at: www.technium.com/,7733800555,
